Date,Ethereum Name Service ($),Helium ($),Tornado Cash ($),The Graph ($),DeFi Saver ($),Instadapp ($),Zerion ($),Pocket Network ($),Chainlink ($),Bounce Finance ($),Toucan Protocol ($),Aragon ($),Flashbots ($),Kleros ($),Livepeer ($),Swarm ($)
2020-11-08,3259.95,3897.95,2300.25,,,,,,,,,0.00,,0.00,0.00,
2020-11-09,9525.72,2879.83,6112.80,,,,,,,,,0.00,,0.00,0.00,
2020-11-10,9918.76,3391.58,4825.65,,,,,,,,,0.00,,0.00,0.00,
2020-11-11,1881.64,2318.87,3516.28,,,,,,,,,0.00,,0.00,0.00,
2020-11-12,1085.55,3278.18,10240.36,,,,,,,,,0.00,,0.00,0.00,
2020-11-13,6442.53,3616.05,4260.32,,,,,,,,,0.00,,0.00,0.00,
2020-11-14,2167.03,2919.44,1038.96,,,,,,,,,0.00,,0.00,0.00,
2020-11-15,2359.21,1463.57,2013.17,,,,,,,,,0.00,,0.00,0.00,
2020-11-16,4313.22,2273.48,1713.82,,,,,,,,,0.00,,0.00,0.00,
2020-11-17,4208.47,1597.33,2373.61,,,,,,,,,0.00,,0.00,0.00,
2020-11-18,2876.37,3772.68,3060.08,,,,,,,,,0.00,,0.00,0.00,
2020-11-19,1953.72,2783.19,2252.43,,,,,,,,,0.00,,0.00,0.00,
2020-11-20,2766.47,5210.30,3033.94,,,,,,,,,0.00,,0.00,0.00,
2020-11-21,3581.17,6240.48,2396.23,,,,,,,,,0.00,,0.00,0.00,
2020-11-22,4732.56,4953.41,4348.49,,,,,,,,,0.00,,0.00,0.00,
2020-11-23,4786.81,5561.95,5057.83,,,,,,,,,0.00,,0.00,0.00,
2020-11-24,1816.66,5423.77,3736.70,,,,,,,,,0.00,,0.00,0.00,
2020-11-25,3225.58,4666.36,2025.80,,,,,,,,,0.00,,0.00,0.00,
2020-11-26,1493.00,3594.31,4121.49,,,,,,,,,0.00,,0.00,0.00,
2020-11-27,9988.29,3733.11,1482.27,,,,,,,,,0.00,,0.00,0.00,
2020-11-28,6212.91,3413.53,1593.92,,,,,,,,,0.00,,0.00,0.00,
2020-11-29,7014.29,3569.34,1936.89,,,,,,,,,0.00,,0.00,0.00,
2020-11-30,3088.61,3497.08,3957.25,,,,,,,,,0.00,,0.00,0.00,
2020-12-01,3627.03,2546.60,2932.78,,,,,,,,,0.00,,0.00,0.00,
2020-12-02,1684.85,2506.65,2200.24,,,,,,,,,0.00,,0.00,0.00,
2020-12-03,3882.55,2914.52,1758.34,,,,,,,,,0.00,,0.00,0.00,
2020-12-04,3253.72,2872.08,1944.13,,,,,,,,,0.00,,0.00,0.00,
2020-12-05,3182.37,2121.80,2537.34,,,,,,,,,0.00,,0.00,0.00,
2020-12-06,7211.71,2010.83,1660.29,,,,,,,,,0.00,,0.00,0.00,
2020-12-07,7595.73,3500.36,3662.60,,,,,,,,,0.00,,0.00,0.00,
2020-12-08,4292.40,2278.92,2701.40,,,,,,,,,0.00,,0.00,0.00,
2020-12-09,2990.99,3596.51,2449.48,,,,,,,,,0.00,,0.00,0.00,
2020-12-10,5244.79,2583.40,1863.57,,,,,,,,,0.00,,0.00,0.00,
2020-12-11,2525.06,4827.14,2930.31,,,,,,,,,0.00,,0.00,0.00,
2020-12-12,4321.85,1651.93,2877.40,,,,,,,,,0.00,,0.00,0.00,
2020-12-13,3975.99,1718.21,3734.38,,,,,,,,,0.00,,0.00,0.00,
2020-12-14,2049.25,1045.12,4842.59,,,,,,,,,0.00,,0.00,0.00,
2020-12-15,3389.38,1904.13,2715.84,,,,,,,,,0.00,,0.00,0.00,
2020-12-16,4982.53,1907.94,2823.10,,,,,,,,,0.00,,0.00,0.00,
2020-12-17,3455.33,2931.10,4091.36,,,,,,,,,0.00,,0.00,0.00,
2020-12-18,4058.20,5262.36,3321.97,30474.77,,,,,,,,0.00,,0.00,0.00,
2020-12-19,2776.38,3509.69,4677.19,97006.03,,,,,,,,0.00,,0.00,0.00,
2020-12-20,5220.44,3406.58,2892.03,593876.44,,,,,,,,0.00,,0.00,0.00,
2020-12-21,3489.86,5341.24,5689.82,82923.53,,,,,,,,0.00,,0.00,0.00,
2020-12-22,4351.10,6031.35,2490.74,200805.09,,,,,,,,0.00,,0.00,0.00,
2020-12-23,3139.07,3769.44,2668.94,352103.46,,,,,,,,0.00,,0.00,0.00,
2020-12-24,4367.87,1490.46,3011.38,41613.15,,,,,,,,0.00,,0.00,0.00,
2020-12-25,10134.77,918.02,4065.70,16052.41,,,,,,,,0.00,,0.00,0.00,
2020-12-26,4453.87,1396.81,5681.30,29433.17,,,,,,,,0.00,,0.00,0.00,
2020-12-27,18348.10,6252.85,5347.69,87510.47,,,,,,,,0.00,,0.00,0.00,
2020-12-28,6210.83,6158.61,7166.08,75000.69,,,,,,,,0.00,,0.00,0.00,
2020-12-29,10496.96,5820.75,6314.63,9998.24,,,,,,,,0.00,,0.00,0.00,
2020-12-30,11484.97,2871.69,5462.59,41804.61,,,,,,,,0.00,,0.00,0.00,
2020-12-31,4426.42,1549.30,4299.13,7705.84,,,,,,,,0.00,,0.00,0.00,
2021-01-01,4258.39,1089.77,4975.67,6466.16,,,,,,,,0.00,,0.00,0.00,
2021-01-02,5633.87,1644.12,3135.59,4193.63,,,,,,,,0.00,,0.00,0.00,
2021-01-03,14899.64,2803.80,8123.66,45922.45,,,,,,,,0.00,,0.00,0.00,
2021-01-04,6117.23,1155.23,13856.77,38801.95,,,,,,,,0.00,,0.00,0.00,
2021-01-05,16423.49,1860.10,8688.10,77523.21,,,,,,,,0.00,,0.00,0.00,
2021-01-06,40530.15,1248.08,11115.18,210455.10,,,,,,,,0.00,,0.00,0.00,
2021-01-07,7307.02,1257.56,10235.55,64494.55,,,,,,,,0.00,,0.00,0.00,
2021-01-08,6836.46,1192.69,14213.89,52136.23,,,,,,,,0.00,,0.00,0.00,
2021-01-09,4383.94,1066.03,9655.71,11144.20,,,,,,,,0.00,,0.00,0.00,
2021-01-10,7033.27,1178.61,8588.22,43130.41,,,,,,,,0.00,,0.00,0.00,
2021-01-11,2663.88,1148.26,8413.11,481.97,,,,,,,,0.00,,0.00,0.00,
2021-01-12,8501.76,2018.64,18320.23,85337.34,,,,,,,,0.00,,0.00,0.00,
2021-01-13,11520.84,4809.44,8866.98,1527.26,,,,,,,,0.00,,0.00,0.00,
2021-01-14,18779.82,6155.36,14093.80,2487.49,,,,,,,,0.00,,0.00,0.00,
2021-01-15,18064.25,10265.78,8361.85,6207.97,,,,,,,,0.00,,0.00,0.00,
2021-01-16,49074.06,9020.27,9346.47,5458.79,,,,,,,,0.00,,0.00,0.00,
2021-01-17,28409.51,4933.98,7580.46,2735.66,,,,,,,,0.00,,0.00,0.00,
2021-01-18,13093.25,10234.17,5996.51,33285.77,,,,,,,,0.00,,0.00,0.00,
2021-01-19,20248.79,10339.15,10221.61,91608.34,,,,,,,,0.00,,0.00,0.00,
2021-01-20,18823.16,7239.22,5895.72,5752.47,,,,,,,,0.00,,0.00,0.00,
2021-01-21,10471.45,14064.66,11720.11,10134.79,,,,,,,,0.00,,0.00,0.00,
2021-01-22,14632.37,12682.50,7092.95,94192.32,,,,,,,,0.00,,0.00,0.00,
2021-01-23,16736.16,8013.08,7757.91,56876.66,,,,,,,,0.00,,0.00,0.00,
2021-01-24,26672.80,5756.92,17829.72,45267.82,,,,,,,,0.00,,0.00,0.00,
2021-01-25,10316.56,10165.69,8839.78,78716.91,,,,,,,,0.00,,0.00,0.00,
2021-01-26,31730.56,7244.12,10809.61,32929.03,,,,,,,,0.00,,0.00,0.00,
2021-01-27,12345.96,3522.01,11105.97,34275.42,,,,,,,,0.00,,0.00,0.00,
2021-01-28,25129.48,4153.52,11685.85,197566.98,,,,,,,,0.00,,0.00,0.00,
2021-01-29,20014.82,6651.99,6665.02,64029.48,,,,,,,,0.00,,0.00,0.00,
2021-01-30,21363.57,4165.62,7184.68,54107.41,,,,,,,,0.00,,0.00,0.00,
2021-01-31,16098.32,2898.84,10495.17,107245.97,,,,,,,,0.00,,0.00,0.00,
2021-02-01,31091.00,2925.72,12802.16,389043.00,,,,,,,,0.00,,0.00,0.00,
2021-02-02,37492.98,0.00,11901.11,165972.94,,,,,,,,0.00,,0.00,0.00,
2021-02-03,10018.94,4471.17,16706.57,224526.37,,,,,,,,0.00,,0.00,0.00,
2021-02-04,30736.93,4663.45,24258.44,57971.06,,,,,,,,0.00,,0.00,0.00,
2021-02-05,17705.11,3562.22,10915.48,23525.96,,,,,,,,0.00,,0.00,0.00,
2021-02-06,26326.32,0.00,16009.82,66341.40,,,,,,,,0.00,,0.00,0.00,
2021-02-07,25918.45,2555.73,11564.98,28510.61,,,,,,,,0.00,,0.00,0.00,
2021-02-08,16836.15,4254.67,19692.45,19538.51,,,,,,,,0.00,,0.00,0.00,
2021-02-09,18943.87,4186.19,35978.92,120529.46,,,,,,,,0.00,,0.00,0.00,
2021-02-10,19817.90,3604.81,25629.45,30606.37,,,,,,,,0.00,,0.00,0.00,
2021-02-11,17388.66,3751.42,18922.89,35546.48,,,,,,,,0.00,,0.00,0.00,
2021-02-12,41571.24,3084.48,19875.63,707311.96,,,,,,,,0.00,,0.00,0.00,
2021-02-13,17368.00,2193.45,15752.39,52761.79,,,,,,,,0.00,,0.00,0.00,
2021-02-14,25735.57,2241.43,17418.47,34060.45,,,,,,,,0.00,,0.00,0.00,
2021-02-15,28513.83,1536.45,18487.82,116553.91,,,,,,,,0.00,,0.00,0.00,
2021-02-16,22047.50,2831.54,29850.01,34117.96,,,,,,,,0.00,,0.00,0.00,
2021-02-17,44864.20,1834.40,22670.20,47335.87,,,,,,,,0.00,,0.00,0.00,
2021-02-18,26935.92,2168.30,24758.06,131700.95,,,,,,,,0.00,,0.00,0.00,
2021-02-19,9940.07,2483.19,16026.47,56790.30,,,,,,,,0.00,,0.00,0.00,
2021-02-20,22194.83,3481.93,21627.23,57066.85,,,,,,,,0.00,,0.00,0.00,
2021-02-21,31625.27,1992.31,16097.92,12816.73,,,,,,,,0.00,,0.00,0.00,
2021-02-22,18592.49,2461.80,20884.03,1011198.62,,,,,,,,0.00,,0.00,0.00,
2021-02-23,8143.08,3047.00,24077.66,17077.54,,,,,,,,0.00,,0.00,0.00,
2021-02-24,16167.84,3434.14,25283.05,1153404.12,,,,,,,,0.00,,0.00,0.00,
2021-02-25,24608.02,6122.05,13257.61,80129.59,,,,,,,,0.00,,0.00,0.00,
2021-02-26,16669.26,6198.77,18016.94,373385.75,,,,,,,,0.00,,0.00,0.00,
2021-02-27,28942.80,5160.01,18787.45,23375.36,,,,,,,,0.00,,0.00,0.00,
2021-02-28,13886.52,4327.18,14179.96,306018.87,,,,,,,,0.00,,0.00,0.00,
2021-03-01,21378.27,6619.67,26436.54,7811.14,,,,,,,,0.00,,0.00,0.00,
2021-03-02,18595.73,6193.83,11896.03,49344.59,,,,,,,,0.00,,0.00,0.00,
2021-03-03,15653.16,7677.91,8307.86,23060.92,,,,,,,,0.00,,0.00,0.00,
2021-03-04,34440.26,14037.13,24808.94,150154.86,,,,,,,,0.00,,0.00,0.00,
2021-03-05,27756.86,15119.81,14562.61,4597.31,,,,,,,,0.00,,0.00,0.00,
2021-03-06,44289.69,8649.95,21127.31,7565.97,,,,,,,,0.00,,0.00,0.00,
2021-03-07,35034.74,5879.18,15774.85,52525.55,,,,,,,,0.00,,0.00,0.00,
2021-03-08,34062.01,17815.46,17797.63,7104.04,,,,,,,,0.00,,0.00,0.00,
2021-03-09,36718.61,17268.61,17191.48,119043.50,,,,,,,,0.00,,0.00,0.00,
2021-03-10,23206.13,20889.64,13933.77,637448.73,,,,,,,,0.00,,0.00,0.00,
2021-03-11,68501.35,19480.28,10992.36,118752.58,,,,,,,,0.00,,0.00,0.00,
2021-03-12,19942.18,21198.72,12095.57,37473.83,,,,,,,,0.00,,0.00,0.00,
2021-03-13,25848.05,9262.73,12108.25,25530.54,,,,,,,,0.00,,0.00,0.00,
2021-03-14,31001.72,9291.56,28912.76,3690.01,,,,,,,,0.00,,0.00,0.00,
2021-03-15,25002.85,19173.12,14196.30,4718.62,,,,,,,,0.00,,0.00,0.00,
2021-03-16,28638.52,18036.84,15283.17,4891.54,,,,,,,,0.00,,0.00,0.00,
2021-03-17,16074.25,18963.94,22551.15,114527.44,,,,,,,,0.00,,0.00,0.00,
2021-03-18,28620.69,6806.08,21859.12,16301.79,,,,,,,,0.00,,0.00,0.00,
2021-03-19,20313.84,7858.20,22073.47,33911.59,,,,,,,,0.00,,0.00,0.00,
2021-03-20,15280.97,5680.44,14146.59,147916.95,,,,,,,,0.00,,0.00,0.00,
2021-03-21,18101.63,5626.43,12783.57,104602.51,,,,,,,,0.00,,0.00,0.00,
2021-03-22,21264.73,8407.48,12693.22,210937.96,,,,,,,,0.00,,0.00,0.00,
2021-03-23,19925.08,6188.38,16643.21,7081.20,,,,,,,,0.00,,0.00,0.00,
2021-03-24,16082.33,8621.66,9643.10,7373.34,,,,,,,,0.00,,0.00,0.00,
2021-03-25,15002.07,8449.87,11982.89,10570.61,,,,,,,,0.00,,0.00,0.00,
2021-03-26,24057.97,7462.73,20454.70,79261.74,,,,,,,,0.00,,0.00,0.00,
2021-03-27,25361.98,4108.32,9031.75,8185.89,,,,,,,,0.00,,0.00,0.00,
2021-03-28,17769.52,4300.41,10937.26,18359.28,,,,,,,,0.00,,0.00,0.00,
2021-03-29,9253.06,4469.64,18773.84,13387.12,,,,,,,,0.00,,0.00,0.00,
2021-03-30,23664.54,4364.89,17297.86,14487.31,,,,,,,,0.00,,0.00,0.00,
2021-03-31,18352.67,6627.52,23388.94,3448.78,,,,,,,,0.00,,0.00,0.00,
2021-04-01,30416.70,10392.17,22931.28,1648.91,,,,,,,,0.00,,0.00,0.00,
2021-04-02,30193.49,18365.64,24456.56,4193.94,,,,,,,,0.00,,0.00,0.00,
2021-04-03,35843.74,14142.25,22740.94,39681.65,,,,,,,,0.00,,0.00,0.00,
2021-04-04,56635.36,6354.35,16443.20,11202.65,,,,,,,,0.00,,0.00,0.00,
2021-04-05,90373.34,9125.80,12871.13,457597.63,,,,,,,,0.00,,0.00,0.00,
2021-04-06,33469.48,7284.10,13627.38,13738.42,,,,,,,,0.00,,0.00,0.00,
2021-04-07,32261.44,12462.42,12802.47,14792.37,,,,,,,,0.00,,0.00,0.00,
2021-04-08,39284.32,11978.15,12495.42,83834.85,,,,,,,,0.00,,0.00,0.00,
2021-04-09,18335.66,8379.42,9917.21,10312.61,,,,,,,,0.00,,0.00,0.00,
2021-04-10,51506.93,8089.21,11117.88,4041.35,,,,,,,,0.00,,0.00,0.00,
2021-04-11,25850.83,6928.32,7981.22,4042.53,,,,,,,,0.00,,0.00,0.00,
2021-04-12,14027.94,6820.95,17686.62,35144.04,,,,,,,,0.00,,0.00,0.00,
2021-04-13,21902.81,8456.49,10935.64,7764.02,,,,,,,,0.00,,0.00,0.00,
2021-04-14,45026.27,11668.05,14497.37,140944.69,,,,,,,,0.00,,0.00,0.00,
2021-04-15,46416.85,12212.36,12481.26,34423.90,,,,,,,,0.00,,0.00,0.00,
2021-04-16,18006.13,11957.52,12485.63,115612.17,,,,,,,,0.00,,0.00,0.00,
2021-04-17,20199.48,5642.21,12901.96,6861.85,,,,,,,,0.00,,0.00,0.00,
2021-04-18,17179.65,8041.35,7944.38,5375.94,,,,,,,,0.00,,0.00,0.00,
2021-04-19,12605.03,7419.26,13524.62,258.15,,,,,,,,0.00,,0.00,0.00,
2021-04-20,8039.16,13146.16,17870.01,39932.26,,,,,,,,0.00,,0.00,0.00,
2021-04-21,14459.84,12457.23,16503.03,33190.57,,,,,,,,0.00,,0.00,0.00,
2021-04-22,23746.85,16881.11,16030.68,21510.27,,,,,,,,0.00,,0.00,0.00,
2021-04-23,19547.49,13789.21,9576.38,13755.56,,,,,,,,0.00,,0.00,0.00,
2021-04-24,60280.87,6965.88,8005.39,3529.71,,,,,,,,0.00,,0.00,0.00,
2021-04-25,44994.94,6015.79,11171.85,5437.77,,,,,,,,0.00,,0.00,0.00,
2021-04-26,42272.86,14182.91,15218.59,7387.15,,,,,,,,0.00,,0.00,0.00,
2021-04-27,34750.49,24800.91,14531.23,1056993.30,,,,,,,,0.00,,0.00,0.00,
2021-04-28,29099.44,24308.67,16408.79,64065.93,,,,,,,,0.00,,0.00,0.00,
2021-04-29,24561.79,25028.38,8638.96,24980.24,,,,,,,,0.00,,0.00,0.00,
2021-04-30,27974.70,26253.16,9620.59,27147.44,,,,,,,,0.00,,0.00,0.00,
2021-05-01,45549.11,9083.48,6644.31,56490.87,,,,,,,,0.00,,0.00,0.00,
2021-05-02,40647.72,9392.10,10529.69,14107.95,,,,,,,,0.00,,0.00,0.00,
2021-05-03,34966.21,25150.68,13675.12,48017.79,,,,,,,,0.00,,0.00,0.00,
2021-05-04,32613.22,28160.61,11587.70,32352.35,,,,,,,,0.00,,0.00,0.00,
2021-05-05,34888.42,33946.50,12785.55,25233.29,,,,,,,,0.00,,0.00,0.00,
2021-05-06,52245.73,28342.97,12069.19,3460.21,,,,,,,,0.00,,0.00,0.00,
2021-05-07,17709.02,38840.93,14788.66,3643.27,,,,,,,,0.00,,0.00,0.00,
2021-05-08,15188.57,22165.76,20485.55,1640.50,,,,,,,,0.00,,0.00,0.00,
2021-05-09,15847.98,12443.17,20363.97,20147.83,,,,,,,,0.00,,0.00,0.00,
2021-05-10,13887.09,39515.18,27091.21,31547.95,,,,,,,,0.00,,0.00,0.00,
2021-05-11,8503.21,35268.93,31608.37,113933.87,,,,,,,,0.00,,0.00,0.00,
2021-05-12,12493.90,34296.35,44719.70,4062.72,,,,,,,,0.00,,0.00,0.00,
2021-05-13,12061.66,25472.16,31205.50,3411.71,,,,,,,,0.00,,0.00,0.00,
2021-05-14,18296.29,29031.96,15989.61,43256.65,,,,,,,,0.00,,0.00,0.00,
2021-05-15,32477.69,13554.67,19185.74,67339.22,,,,,,,,0.00,,0.00,0.00,
2021-05-16,24095.43,12084.52,20417.68,933.87,,,,,,,,0.00,,0.00,0.00,
2021-05-17,19002.60,28801.69,15559.24,2680.15,,,,,,,,0.00,,0.00,0.00,
2021-05-18,50155.00,28694.60,18215.05,108686.26,,,,,,,,0.00,,0.00,0.00,
2021-05-19,9714.57,37266.74,25947.33,112.84,,,,,,,,0.00,,0.00,0.00,
2021-05-20,21079.77,38610.12,26677.38,6024.37,,,,,,,,0.00,,0.00,0.00,
2021-05-21,12505.55,33957.48,11461.91,3640.09,,,,,,,,0.00,,0.00,0.00,
2021-05-22,19161.31,17894.02,8735.24,2897.33,,,,,,,,0.00,,0.00,0.00,
2021-05-23,13692.44,15984.02,13139.65,3179.87,,,,,,,,0.00,,0.00,0.00,
2021-05-24,18557.98,35088.48,10212.48,4348.36,,,,,,,,0.00,,0.00,0.00,
2021-05-25,23461.17,47741.08,7628.46,3833.75,,,,,,,,0.00,,0.00,0.00,
2021-05-26,20963.56,51900.14,10681.34,1965.26,,,,,,,,0.00,,0.00,0.00,
2021-05-27,23347.87,50403.03,7326.63,2158.34,,,,,,,,0.00,,0.00,0.00,
2021-05-28,17760.11,47553.60,3965.80,1069.93,,,,,,,,0.00,,0.00,0.00,
2021-05-29,20247.65,30919.87,5254.20,2238.96,,,,,,,,0.00,,0.00,0.00,
2021-05-30,35093.75,23175.27,3840.53,2599.26,,,,,,,,0.00,,0.00,0.00,
2021-05-31,21263.13,22606.98,8690.55,1777.30,,,,,,,,0.00,,0.00,0.00,
2021-06-01,28210.35,50329.55,11425.48,17675.08,,,,,,,,0.00,,0.00,0.00,
2021-06-02,18819.65,55386.94,9374.93,1813.96,,,,,,,,0.00,,0.00,0.00,
2021-06-03,20705.66,68499.65,11447.71,4382.69,,,,,,,,0.00,,0.00,0.00,
2021-06-04,19907.39,51257.28,8852.63,3016.85,,,,,,,,0.00,,0.00,0.00,
2021-06-05,25000.12,29743.78,6557.06,3675.49,,,,,,,,0.00,,0.00,0.00,
2021-06-06,36849.29,20504.37,8491.19,2231.52,,,,,,,,0.00,,0.00,0.00,
2021-06-07,50663.97,46670.35,5756.37,9079.09,,,,,,,,0.00,,0.00,0.00,
2021-06-08,49336.83,52151.85,9139.71,24155.45,,,,,,,,0.00,,0.00,0.00,
2021-06-09,41130.83,45854.12,7199.33,4419.05,,,,,,,,0.00,,0.00,0.00,
2021-06-10,52289.85,47901.37,4984.21,48686.34,,,,,,,,0.00,,0.00,0.00,
2021-06-11,46503.63,47864.01,8481.42,18113.74,,,,,,,,0.00,,0.00,0.00,
2021-06-12,53974.31,27741.87,6782.51,6619.89,,,,,,,,0.00,,0.00,0.00,
2021-06-13,57133.40,22744.91,5992.42,2289.43,,,,,,,,0.00,,0.00,0.00,
2021-06-14,44711.69,45512.46,6061.22,2847.52,,,,,,,,0.00,,0.00,0.00,
2021-06-15,54674.23,50152.47,8178.47,83746.34,,,,,,,,0.00,,0.00,0.00,
2021-06-16,46351.00,58923.12,5193.69,53991.08,,,,,,,,0.00,,0.00,0.00,
2021-06-17,40642.20,54203.77,8124.28,478540.79,,,,,,,,0.00,,0.00,0.00,
2021-06-18,28176.54,63370.89,4517.19,138549.46,,,,,,,,0.00,,0.00,0.00,
2021-06-19,24811.85,37921.33,4249.58,40059.55,,,,,,,,0.00,,0.00,0.00,
2021-06-20,26016.02,23801.11,5668.63,55233.92,,,,,,,,0.00,,0.00,0.00,
2021-06-21,11720.16,47222.62,14061.78,3787.30,,,,,,,,0.00,,0.00,0.00,
2021-06-22,14577.00,41034.34,14908.38,1619.87,,,,,,,,0.00,,0.00,0.00,
2021-06-23,18456.24,63613.06,5659.55,101292.23,,,,,,,,0.00,,0.00,0.00,
2021-06-24,19335.56,69950.06,6146.88,3340.52,,,,,,,,0.00,,0.00,0.00,
2021-06-25,26651.54,61118.58,7643.94,4761.94,,,,,,,,0.00,,0.00,0.00,
2021-06-26,26386.23,42920.87,6273.50,951.83,,,,,,,,0.00,,0.00,0.00,
2021-06-27,24065.88,27607.68,5726.52,1053.19,,,,,,,,0.00,,0.00,0.00,
2021-06-28,40997.45,72247.60,7301.15,8074.38,,,,,,,,0.00,,0.00,0.00,
2021-06-29,22582.00,73598.87,6434.15,18708.11,,,,,,,,0.00,,0.00,0.00,
2021-06-30,31990.27,71215.48,11283.65,4060.18,,,,,,,,0.00,,0.00,0.00,
2021-07-01,25604.72,66159.59,3700.95,1501.90,,,,,,,,0.00,,0.00,0.00,
2021-07-02,22433.63,75894.39,5837.12,969.20,,,,,,,,0.00,,0.00,0.00,
2021-07-03,23255.86,54434.00,3010.28,2172.07,,,,,,,,0.00,,0.00,0.00,
2021-07-04,38708.99,42802.91,4037.98,1076.05,,,,,,,,0.00,,0.00,0.00,
2021-07-05,18575.30,39644.28,5484.63,6416.87,,,,,,,,0.00,,0.00,0.00,
2021-07-06,15293.46,58235.84,8926.79,560.96,,,,,,,,0.00,,0.00,0.00,
2021-07-07,21570.30,55244.62,11607.03,2519.39,,,,,,,,0.00,,0.00,0.00,
2021-07-08,21278.41,69390.89,7368.31,32625.23,,,,,,,,0.00,,0.00,0.00,
2021-07-09,20633.42,59554.42,7340.99,30525.02,,,,,,,,0.00,,0.00,0.00,
2021-07-10,19464.16,35040.01,3775.48,5378.53,,,,,,,,0.00,,0.00,0.00,
2021-07-11,23416.66,28426.91,6699.92,16210.50,,,,,,,,0.00,,0.00,0.00,
2021-07-12,23033.55,73316.42,5210.23,29445.45,,,,,,,,0.00,,0.00,0.00,
2021-07-13,15379.82,78783.02,11881.17,6087.19,,,,,,,,0.00,,0.00,0.00,
2021-07-14,30570.29,81022.39,9037.81,5321.38,,,,,,,,0.00,,0.00,0.00,
2021-07-15,21352.67,62845.09,7501.14,3399.86,,,,,,,,0.00,,0.00,0.00,
2021-07-16,21952.50,58387.28,5925.62,3799.66,,,,,,,,0.00,,0.00,0.00,
2021-07-17,23786.94,32089.02,5687.99,2101.88,,,,,,,,0.00,,0.00,0.00,
2021-07-18,39079.45,24934.57,4991.03,51421.35,,,,,,,,0.00,,0.00,0.00,
2021-07-19,37291.81,61202.26,6804.49,15142.61,,,,,,,,0.00,,0.00,0.00,
2021-07-20,19564.19,56476.24,6216.79,5333.61,,,,,,,,0.00,,0.00,0.00,
2021-07-21,43614.66,53128.90,6716.43,11272.22,,,,,,,,0.00,,0.00,0.00,
2021-07-22,23912.11,51082.81,6293.16,6062.39,,,,,,,,0.00,,0.00,0.00,
2021-07-23,30689.80,74490.69,7346.59,7136.15,,,,,,,,0.00,,0.00,0.00,
2021-07-24,22836.02,43692.93,6240.66,3935.69,,,,,,,,0.00,,0.00,0.00,
2021-07-25,20707.11,47749.52,5685.44,1646.38,,,,,,,,0.00,,0.00,0.00,
2021-07-26,17920.74,84304.05,8251.09,4764.97,,,,,,,,0.00,,0.00,0.00,
2021-07-27,31285.06,67301.67,10264.45,3018.15,,,,,,,,0.00,,0.00,0.00,
2021-07-28,25497.70,54496.40,6688.71,16539.86,,,,,,,,0.00,,0.00,0.00,
2021-07-29,33240.35,69380.54,6758.05,6120.39,,,,,,,,0.00,,0.00,0.00,
2021-07-30,36993.87,62519.82,8752.75,4005.03,,,,,,,,0.00,,0.00,0.00,
2021-07-31,39909.14,47322.66,7059.77,2745.61,,,,,,,,0.00,,0.00,0.00,
2021-08-01,46622.67,38475.68,13105.17,1550.82,,,,,,,,0.00,,0.00,0.00,
2021-08-02,397858.81,77530.19,15753.36,4299.81,,,,,,,,0.00,,0.00,0.00,
2021-08-03,50319.10,90170.64,8890.40,37133.91,,,,,,,,0.00,,0.00,0.00,
2021-08-04,39982.84,76547.80,10453.16,2211.28,,,,,,,,0.00,,0.00,0.00,
2021-08-05,58508.13,98167.51,22049.07,1128.33,,,,,,,,0.00,,0.00,0.00,
2021-08-06,53094.51,94351.96,17206.89,5959.05,,,,,,,,0.00,,0.00,0.00,
2021-08-07,49759.46,57434.82,18553.54,2005.38,,,,,,,,0.00,,0.00,0.00,
2021-08-08,42931.97,41603.88,21809.02,12678.21,,,,,,,,0.00,,0.00,0.00,
2021-08-09,42963.07,67086.76,19067.62,1996.96,,,,,,,,0.00,,0.00,0.00,
2021-08-10,38601.20,137847.01,17368.88,11869.43,,,,,,,,0.00,,0.00,0.00,
2021-08-11,60329.98,129447.87,20628.69,2266.27,,,,,,,,0.00,,0.00,0.00,
2021-08-12,43603.76,120564.52,15167.95,3647.53,,,,,,,,0.00,,0.00,0.00,
2021-08-13,54827.06,90400.71,16771.06,36089.67,,,,,,,,0.00,,0.00,0.00,
2021-08-14,45783.78,95488.53,15768.80,1038.35,,,,,,,,0.00,,0.00,0.00,
2021-08-15,32482.25,56445.54,19620.21,1841.21,,,,,,,,0.00,,0.00,0.00,
2021-08-16,46991.75,85675.31,15241.34,86637.79,,,,,,,,0.00,,0.00,0.00,
2021-08-17,43583.53,98968.05,13588.21,27322.01,,,,,,,,0.00,,0.00,0.00,
2021-08-18,54879.92,76077.43,15046.46,2341.87,,,,,,,,0.00,,0.00,0.00,
2021-08-19,73956.49,90833.23,20333.15,98323.28,,,,,,,,0.00,,0.00,0.00,
2021-08-20,62057.56,85905.27,23479.75,61896.23,,,,,,,,0.00,,0.00,0.00,
2021-08-21,68746.58,61064.79,15423.38,1503.15,,,,,,,,0.00,,0.00,0.00,
2021-08-22,65322.21,49068.44,16322.70,1836.06,,,,,,,,0.00,,0.00,0.00,
2021-08-23,74447.90,87925.76,22587.51,1562.40,,,,,,,,0.00,,0.00,0.00,
2021-08-24,127498.86,90465.54,47554.30,573.18,,,,,,,,0.00,,0.00,0.00,
2021-08-25,270362.33,104972.76,49049.98,44378.04,,,,,,,,0.00,,0.00,0.00,
2021-08-26,154565.76,90417.34,31765.84,9652.33,,,,,,,,0.00,,0.00,0.00,
